id,test_id,model,run_number,ab_order,choice,prompt_tokens,completion_tokens,timestamp,raw_response
1392,UI-06,gpt-4o,7,original,A,204,6,2026-05-22 17:32:57,
1393,UI-06,gpt-4o,7,swapped,A,204,6,2026-05-22 17:32:57,
1394,UI-06,gpt-4o,8,original,A,204,6,2026-05-22 17:32:58,
1395,REC-01,llama-3.3-70b,14,swapped,A,206,7,2026-05-22 17:32:58,
1396,UI-06,gpt-4o,8,swapped,A,204,6,2026-05-22 17:32:59,
1397,COPY-05,llama-3.3-70b,25,original,B,218,7,2026-05-22 17:32:59,
1398,UI-06,gpt-4o,9,original,A,204,6,2026-05-22 17:32:59,
1399,REC-01,llama-3.3-70b,15,original,A,206,7,2026-05-22 17:33:00,
1400,UI-06,gpt-4o,9,swapped,A,204,6,2026-05-22 17:33:01,
1401,UI-06,gpt-4o,10,original,A,204,6,2026-05-22 17:33:01,
1402,UI-06,gpt-4o,10,swapped,A,204,6,2026-05-22 17:33:02,
1403,COPY-05,llama-3.3-70b,25,swapped,B,218,7,2026-05-22 17:33:02,
1404,REC-01,llama-3.3-70b,15,swapped,A,206,7,2026-05-22 17:33:02,
1405,UI-06,gpt-4o,11,original,A,204,6,2026-05-22 17:33:02,
1406,UI-06,gpt-4o,11,swapped,A,204,6,2026-05-22 17:33:03,
1407,UI-06,gpt-4o,12,original,A,204,6,2026-05-22 17:33:04,
1408,REC-01,llama-3.3-70b,16,original,A,206,7,2026-05-22 17:33:04,
1409,UI-06,gpt-4o,12,swapped,A,204,6,2026-05-22 17:33:04,
1410,REC-01,llama-3.3-70b,16,swapped,A,206,7,2026-05-22 17:33:04,
1411,UI-06,gpt-4o,13,original,A,204,6,2026-05-22 17:33:05,
1412,UI-06,gpt-4o,13,swapped,A,204,6,2026-05-22 17:33:05,
1413,UI-06,gpt-4o,14,original,A,204,6,2026-05-22 17:33:06,
1414,REC-01,llama-3.3-70b,17,original,A,206,7,2026-05-22 17:33:07,
1415,UI-06,gpt-4o,14,swapped,A,204,6,2026-05-22 17:33:07,
1416,UI-06,gpt-4o,15,original,A,204,6,2026-05-22 17:33:08,
1417,REC-01,llama-3.3-70b,17,swapped,A,206,7,2026-05-22 17:33:08,
1418,REC-01,llama-3.3-70b,18,original,A,206,7,2026-05-22 17:33:09,
1419,UI-06,gpt-4o,16,original,A,204,6,2026-05-22 17:33:09,
1420,UI-06,gpt-4o,15,swapped,A,204,6,2026-05-22 17:33:10,
1421,REC-01,llama-3.3-70b,18,swapped,A,206,7,2026-05-22 17:33:10,
1422,UI-06,gpt-4o,16,swapped,A,204,6,2026-05-22 17:33:11,
1423,UI-06,gpt-4o,17,original,A,204,6,2026-05-22 17:33:11,
1424,REC-01,llama-3.3-70b,19,original,A,206,7,2026-05-22 17:33:11,
1425,UI-06,gpt-4o,17,swapped,A,204,6,2026-05-22 17:33:12,
1426,UI-06,gpt-4o,18,original,A,204,6,2026-05-22 17:33:12,
1427,REC-01,llama-3.3-70b,19,swapped,A,206,7,2026-05-22 17:33:13,
1428,REC-01,llama-3.3-70b,20,original,A,206,7,2026-05-22 17:33:13,
1429,UI-06,gpt-4o,18,swapped,A,204,6,2026-05-22 17:33:13,
1430,UI-06,gpt-4o,19,original,A,204,6,2026-05-22 17:33:13,
1431,UI-06,gpt-4o,19,swapped,A,204,6,2026-05-22 17:33:14,
1432,REC-01,llama-3.3-70b,20,swapped,A,206,7,2026-05-22 17:33:15,
1433,UI-06,gpt-4o,20,original,A,204,6,2026-05-22 17:33:15,
1434,REC-01,llama-3.3-70b,21,original,A,206,7,2026-05-22 17:33:16,
1435,UI-06,gpt-4o,21,original,A,204,6,2026-05-22 17:33:16,
1436,UI-06,gpt-4o,20,swapped,A,204,6,2026-05-22 17:33:16,
1437,REC-01,llama-3.3-70b,21,swapped,A,206,7,2026-05-22 17:33:16,
1438,UI-06,gpt-4o,22,original,A,204,6,2026-05-22 17:33:17,
1439,REC-01,llama-3.3-70b,22,original,A,206,7,2026-05-22 17:33:17,
1440,UI-06,gpt-4o,21,swapped,A,204,6,2026-05-22 17:33:17,
1441,REC-01,llama-3.3-70b,22,swapped,A,206,7,2026-05-22 17:33:19,
1442,REC-01,llama-3.3-70b,23,original,A,206,7,2026-05-22 17:33:19,
1443,UI-06,gpt-4o,22,swapped,A,204,6,2026-05-22 17:33:19,
1444,UI-06,gpt-4o,23,original,A,204,6,2026-05-22 17:33:20,
1445,REC-01,llama-3.3-70b,23,swapped,A,206,7,2026-05-22 17:33:21,
1446,UI-06,gpt-4o,24,original,A,204,6,2026-05-22 17:33:21,
1447,UI-06,gpt-4o,23,swapped,A,204,6,2026-05-22 17:33:22,
1448,REC-01,llama-3.3-70b,24,original,A,206,7,2026-05-22 17:33:22,
1449,UI-06,gpt-4o,24,swapped,A,204,6,2026-05-22 17:33:23,
1450,UI-06,gpt-4o,25,original,A,204,6,2026-05-22 17:33:23,
1451,UI-06,gpt-4o,25,swapped,A,204,6,2026-05-22 17:33:24,
1452,REC-01,llama-3.3-70b,25,original,A,206,7,2026-05-22 17:33:24,
1453,REC-01,llama-3.3-70b,24,swapped,A,206,7,2026-05-22 17:33:24,
1454,REC-07,gpt-4o,1,original,A,201,6,2026-05-22 17:33:24,
1455,REC-07,gpt-4o,1,swapped,A,201,6,2026-05-22 17:33:25,
1456,REC-07,gpt-4o,2,original,A,201,6,2026-05-22 17:33:25,
1457,REC-07,gpt-4o,2,swapped,A,201,6,2026-05-22 17:33:27,
1458,REC-07,gpt-4o,3,original,A,201,6,2026-05-22 17:33:27,
1459,REC-01,llama-3.3-70b,25,swapped,A,206,7,2026-05-22 17:33:27,
1460,COPY-06,llama-3.3-70b,1,original,B,234,7,2026-05-22 17:33:27,
1461,REC-07,gpt-4o,4,original,A,201,6,2026-05-22 17:33:28,
1462,REC-07,gpt-4o,3,swapped,A,201,6,2026-05-22 17:33:28,
1463,COPY-06,llama-3.3-70b,2,original,B,234,7,2026-05-22 17:33:29,
1464,REC-07,gpt-4o,5,original,A,201,6,2026-05-22 17:33:30,
1465,REC-07,gpt-4o,4,swapped,A,201,6,2026-05-22 17:33:30,
1466,COPY-06,llama-3.3-70b,1,swapped,A,234,7,2026-05-22 17:33:30,
1467,REC-07,gpt-4o,6,original,A,201,6,2026-05-22 17:33:31,
1468,COPY-06,llama-3.3-70b,2,swapped,A,234,7,2026-05-22 17:33:31,
1469,REC-07,gpt-4o,5,swapped,A,201,6,2026-05-22 17:33:31,
1470,COPY-06,llama-3.3-70b,3,original,B,234,7,2026-05-22 17:33:32,
1471,REC-07,gpt-4o,6,swapped,A,201,6,2026-05-22 17:33:32,
1472,REC-07,gpt-4o,7,original,A,201,6,2026-05-22 17:33:33,
1473,REC-07,gpt-4o,7,swapped,A,201,6,2026-05-22 17:33:33,
1474,COPY-06,llama-3.3-70b,4,original,B,234,7,2026-05-22 17:33:34,
1475,REC-07,gpt-4o,8,original,A,201,6,2026-05-22 17:33:34,
1476,COPY-06,llama-3.3-70b,3,swapped,A,234,7,2026-05-22 17:33:34,
1477,REC-07,gpt-4o,8,swapped,A,201,6,2026-05-22 17:33:34,
1478,REC-07,gpt-4o,9,original,A,201,6,2026-05-22 17:33:36,
1479,COPY-06,llama-3.3-70b,5,original,B,234,7,2026-05-22 17:33:36,
1480,REC-07,gpt-4o,9,swapped,A,201,6,2026-05-22 17:33:36,
1481,REC-07,gpt-4o,10,original,A,201,6,2026-05-22 17:33:37,
1482,REC-07,gpt-4o,10,swapped,A,201,6,2026-05-22 17:33:37,
1483,COPY-06,llama-3.3-70b,4,swapped,A,234,7,2026-05-22 17:33:37,
1484,COPY-06,llama-3.3-70b,5,swapped,A,234,7,2026-05-22 17:33:38,
1485,REC-07,gpt-4o,11,original,A,201,6,2026-05-22 17:33:38,
1486,REC-07,gpt-4o,11,swapped,A,201,6,2026-05-22 17:33:38,
1487,REC-07,gpt-4o,12,original,A,201,6,2026-05-22 17:33:39,
1488,REC-07,gpt-4o,12,swapped,A,201,6,2026-05-22 17:33:39,
1489,COPY-06,llama-3.3-70b,6,swapped,A,234,7,2026-05-22 17:33:40,
1490,COPY-06,llama-3.3-70b,6,original,B,234,7,2026-05-22 17:33:40,
1491,REC-07,gpt-4o,13,original,A,201,6,2026-05-22 17:33:40,
1492,REC-07,gpt-4o,13,swapped,A,201,6,2026-05-22 17:33:41,
1493,REC-07,gpt-4o,14,original,A,201,6,2026-05-22 17:33:42,
1494,REC-07,gpt-4o,14,swapped,A,201,6,2026-05-22 17:33:42,
1495,COPY-06,llama-3.3-70b,7,original,B,234,7,2026-05-22 17:33:42,
1496,REC-07,gpt-4o,15,original,A,201,6,2026-05-22 17:33:43,
1497,REC-07,gpt-4o,15,swapped,A,201,6,2026-05-22 17:33:43,
1498,COPY-06,llama-3.3-70b,7,swapped,A,234,7,2026-05-22 17:33:43,
1499,REC-07,gpt-4o,16,original,A,201,6,2026-05-22 17:33:44,
1500,COPY-06,llama-3.3-70b,8,original,B,234,7,2026-05-22 17:33:44,
1501,REC-07,gpt-4o,16,swapped,A,201,6,2026-05-22 17:33:45,
1502,REC-07,gpt-4o,17,original,A,201,6,2026-05-22 17:33:45,
1503,REC-07,gpt-4o,17,swapped,A,201,6,2026-05-22 17:33:46,
1504,REC-07,gpt-4o,18,original,A,201,6,2026-05-22 17:33:46,
1505,COPY-06,llama-3.3-70b,9,original,B,234,7,2026-05-22 17:33:47,
1506,COPY-06,llama-3.3-70b,8,swapped,A,234,7,2026-05-22 17:33:47,
1507,REC-07,gpt-4o,18,swapped,A,201,6,2026-05-22 17:33:47,
1508,REC-07,gpt-4o,19,original,A,201,6,2026-05-22 17:33:47,
1509,REC-07,gpt-4o,19,swapped,A,201,6,2026-05-22 17:33:48,
1510,REC-07,gpt-4o,20,original,A,201,6,2026-05-22 17:33:49,
1511,COPY-06,llama-3.3-70b,10,original,B,234,7,2026-05-22 17:33:49,
1512,REC-07,gpt-4o,20,swapped,A,201,6,2026-05-22 17:33:49,
1513,UI-07,gpt-4o,1,original,A,222,6,2026-05-22 17:33:50,
1514,COPY-06,llama-3.3-70b,9,swapped,A,234,7,2026-05-22 17:33:50,
1515,REC-07,gpt-4o,21,original,A,201,6,2026-05-22 17:33:51,
1516,COPY-06,llama-3.3-70b,11,original,B,234,7,2026-05-22 17:33:52,
1517,UI-07,gpt-4o,1,swapped,A,222,6,2026-05-22 17:33:52,
1518,REC-07,gpt-4o,21,swapped,A,201,6,2026-05-22 17:33:52,
1519,COPY-06,llama-3.3-70b,10,swapped,A,234,7,2026-05-22 17:33:52,
1520,UI-07,gpt-4o,2,original,A,222,6,2026-05-22 17:33:53,
1521,REC-07,gpt-4o,22,original,A,201,6,2026-05-22 17:33:53,
1522,REC-02,llama-3.3-70b,1,original,A,197,7,2026-05-22 17:33:54,
1523,UI-07,gpt-4o,2,swapped,A,222,6,2026-05-22 17:33:54,
1524,REC-07,gpt-4o,22,swapped,A,201,6,2026-05-22 17:33:54,
1525,REC-07,gpt-4o,23,original,A,201,6,2026-05-22 17:33:56,
1526,UI-07,gpt-4o,3,original,A,222,6,2026-05-22 17:33:56,
1527,UI-07,gpt-4o,3,swapped,A,222,6,2026-05-22 17:33:57,
1528,REC-07,gpt-4o,23,swapped,A,201,6,2026-05-22 17:33:57,
1529,UI-07,gpt-4o,4,original,A,222,6,2026-05-22 17:34:02,
1530,REC-02,llama-3.3-70b,1,swapped,B,197,7,2026-05-22 17:34:03,
1531,COPY-06,llama-3.3-70b,11,swapped,A,234,7,2026-05-22 17:34:03,
1532,REC-07,gpt-4o,24,original,A,201,6,2026-05-22 17:34:04,
1533,UI-07,gpt-4o,4,swapped,A,222,6,2026-05-22 17:34:04,
1534,REC-07,gpt-4o,24,swapped,A,201,6,2026-05-22 17:34:05,
1535,REC-02,llama-3.3-70b,2,original,A,197,7,2026-05-22 17:34:05,
1536,UI-07,gpt-4o,5,original,A,222,6,2026-05-22 17:34:05,
1537,COPY-06,llama-3.3-70b,12,original,B,234,7,2026-05-22 17:34:06,
1538,UI-07,gpt-4o,5,swapped,A,222,6,2026-05-22 17:34:06,
1539,COPY-06,llama-3.3-70b,12,swapped,A,234,7,2026-05-22 17:34:07,
1540,REC-07,gpt-4o,25,swapped,A,201,6,2026-05-22 17:34:08,
1541,REC-02,llama-3.3-70b,2,swapped,B,197,7,2026-05-22 17:34:09,
1542,COPY-06,llama-3.3-70b,13,original,B,234,7,2026-05-22 17:34:09,
1543,UI-07,gpt-4o,6,original,A,222,6,2026-05-22 17:34:09,
1544,UI-07,gpt-4o,6,swapped,A,222,6,2026-05-22 17:34:10,
1545,REC-02,llama-3.3-70b,3,original,A,197,7,2026-05-22 17:34:11,
1546,COPY-06,llama-3.3-70b,13,swapped,A,234,7,2026-05-22 17:34:11,
1547,UI-07,gpt-4o,7,original,A,222,6,2026-05-22 17:34:11,
1548,REC-07,gpt-4o,25,original,A,201,6,2026-05-22 17:34:12,
1549,UI-07,gpt-4o,7,swapped,A,222,6,2026-05-22 17:34:13,
1550,REC-02,llama-3.3-70b,3,swapped,B,197,7,2026-05-22 17:34:13,
1551,UI-07,gpt-4o,8,original,A,222,6,2026-05-22 17:34:13,
1552,UI-07,gpt-4o,8,swapped,A,222,6,2026-05-22 17:34:14,
1553,UI-07,gpt-4o,9,original,A,222,6,2026-05-22 17:34:14,
1554,COPY-06,llama-3.3-70b,14,original,B,234,7,2026-05-22 17:34:15,
1555,UI-07,gpt-4o,9,swapped,A,222,6,2026-05-22 17:34:15,
1556,UI-07,gpt-4o,10,original,A,222,6,2026-05-22 17:34:16,
1557,REC-02,llama-3.3-70b,4,original,A,197,7,2026-05-22 17:34:16,
1558,UI-07,gpt-4o,10,swapped,A,222,6,2026-05-22 17:34:16,
1559,COPY-06,llama-3.3-70b,14,swapped,A,234,7,2026-05-22 17:34:17,
1560,UI-07,gpt-4o,11,swapped,A,222,6,2026-05-22 17:34:17,
1561,REC-02,llama-3.3-70b,4,swapped,B,197,7,2026-05-22 17:34:18,
1562,UI-07,gpt-4o,12,original,A,222,6,2026-05-22 17:34:19,
1563,UI-07,gpt-4o,12,swapped,A,222,6,2026-05-22 17:34:20,
1564,COPY-06,llama-3.3-70b,15,original,B,234,7,2026-05-22 17:34:20,
1565,REC-02,llama-3.3-70b,5,original,A,197,7,2026-05-22 17:34:20,
1566,UI-07,gpt-4o,11,original,A,222,6,2026-05-22 17:34:21,
1567,UI-07,gpt-4o,13,original,A,222,6,2026-05-22 17:34:21,
1568,UI-07,gpt-4o,13,swapped,A,222,6,2026-05-22 17:34:22,
1569,UI-07,gpt-4o,14,original,A,222,6,2026-05-22 17:34:22,
1570,REC-02,llama-3.3-70b,5,swapped,B,197,7,2026-05-22 17:34:23,
1571,COPY-06,llama-3.3-70b,15,swapped,A,234,7,2026-05-22 17:34:23,
1572,UI-07,gpt-4o,14,swapped,A,222,6,2026-05-22 17:34:23,
1573,UI-07,gpt-4o,15,original,A,222,6,2026-05-22 17:34:23,
1574,UI-07,gpt-4o,15,swapped,A,222,6,2026-05-22 17:34:24,
1575,UI-07,gpt-4o,16,original,A,222,6,2026-05-22 17:34:25,
1576,UI-07,gpt-4o,16,swapped,A,222,6,2026-05-22 17:34:25,
1577,REC-02,llama-3.3-70b,6,original,A,197,7,2026-05-22 17:34:25,
1578,COPY-06,llama-3.3-70b,16,original,B,234,7,2026-05-22 17:34:26,
1579,UI-07,gpt-4o,17,original,A,222,6,2026-05-22 17:34:26,
1580,UI-07,gpt-4o,17,swapped,A,222,6,2026-05-22 17:34:27,
1581,UI-07,gpt-4o,18,original,A,222,6,2026-05-22 17:34:27,
1582,UI-07,gpt-4o,18,swapped,A,222,6,2026-05-22 17:34:28,
1583,UI-07,gpt-4o,19,original,A,222,6,2026-05-22 17:34:28,
1584,UI-07,gpt-4o,19,swapped,A,222,6,2026-05-22 17:34:29,
1585,UI-07,gpt-4o,20,original,A,222,6,2026-05-22 17:34:29,
1586,COPY-06,llama-3.3-70b,16,swapped,A,234,7,2026-05-22 17:34:30,
1587,UI-07,gpt-4o,20,swapped,A,222,6,2026-05-22 17:34:30,
1588,UI-07,gpt-4o,21,original,A,222,6,2026-05-22 17:34:30,
1589,UI-07,gpt-4o,21,swapped,A,222,6,2026-05-22 17:34:31,
1590,UI-07,gpt-4o,22,original,A,222,6,2026-05-22 17:34:32,
1591,UI-07,gpt-4o,22,swapped,A,222,6,2026-05-22 17:34:33,
1592,UI-07,gpt-4o,23,original,A,222,6,2026-05-22 17:34:33,
1593,UI-07,gpt-4o,23,swapped,A,222,6,2026-05-22 17:34:34,
1594,UI-07,gpt-4o,24,original,A,222,6,2026-05-22 17:34:34,
1595,UI-07,gpt-4o,24,swapped,A,222,6,2026-05-22 17:34:35,
1596,UI-07,gpt-4o,25,original,A,222,6,2026-05-22 17:34:35,
1597,UI-07,gpt-4o,25,swapped,A,222,6,2026-05-22 17:34:36,
1598,REC-08,gpt-4o,1,original,A,196,6,2026-05-22 17:34:36,
1599,REC-08,gpt-4o,1,swapped,A,196,6,2026-05-22 17:34:37,
1600,REC-08,gpt-4o,2,original,A,196,6,2026-05-22 17:34:37,
1601,REC-08,gpt-4o,2,swapped,A,196,6,2026-05-22 17:34:38,
1602,REC-08,gpt-4o,3,original,A,196,6,2026-05-22 17:34:39,
1603,REC-08,gpt-4o,3,swapped,A,196,6,2026-05-22 17:34:40,
1604,REC-08,gpt-4o,4,original,A,196,6,2026-05-22 17:34:40,
1605,REC-08,gpt-4o,4,swapped,A,196,6,2026-05-22 17:34:41,
1606,REC-08,gpt-4o,5,original,A,196,6,2026-05-22 17:34:42,
1607,REC-08,gpt-4o,5,swapped,A,196,6,2026-05-22 17:34:42,
1608,REC-02,llama-3.3-70b,6,swapped,B,197,7,2026-05-22 17:34:43,
1609,REC-08,gpt-4o,6,original,A,196,6,2026-05-22 17:34:43,
1610,REC-08,gpt-4o,6,swapped,A,196,6,2026-05-22 17:34:43,
1611,COPY-06,llama-3.3-70b,17,original,B,234,7,2026-05-22 17:34:43,
1612,REC-08,gpt-4o,7,original,A,196,6,2026-05-22 17:34:44,
1613,REC-08,gpt-4o,8,original,A,196,6,2026-05-22 17:34:46,
1614,REC-02,llama-3.3-70b,7,original,A,197,7,2026-05-22 17:34:46,
1615,COPY-06,llama-3.3-70b,17,swapped,A,234,7,2026-05-22 17:34:46,
1616,REC-08,gpt-4o,7,swapped,A,196,6,2026-05-22 17:34:46,
1617,REC-08,gpt-4o,8,swapped,A,196,6,2026-05-22 17:34:47,
1618,REC-08,gpt-4o,9,original,A,196,6,2026-05-22 17:34:48,
1619,REC-08,gpt-4o,9,swapped,A,196,6,2026-05-22 17:34:48,
1620,REC-02,llama-3.3-70b,7,swapped,B,197,7,2026-05-22 17:34:48,
1621,REC-08,gpt-4o,10,original,A,196,6,2026-05-22 17:34:49,
1622,REC-08,gpt-4o,10,swapped,A,196,6,2026-05-22 17:34:49,
1623,REC-08,gpt-4o,11,original,A,196,6,2026-05-22 17:34:50,
1624,REC-08,gpt-4o,11,swapped,A,196,6,2026-05-22 17:34:50,
1625,COPY-06,llama-3.3-70b,18,original,B,234,7,2026-05-22 17:34:51,
1626,REC-08,gpt-4o,12,original,A,196,6,2026-05-22 17:34:51,
1627,REC-08,gpt-4o,12,swapped,A,196,6,2026-05-22 17:34:52,
1628,REC-02,llama-3.3-70b,8,original,A,197,7,2026-05-22 17:34:52,
1629,REC-08,gpt-4o,13,swapped,A,196,6,2026-05-22 17:34:53,
1630,REC-08,gpt-4o,13,original,A,196,6,2026-05-22 17:34:54,
1631,REC-08,gpt-4o,14,original,A,196,6,2026-05-22 17:34:54,
1632,REC-02,llama-3.3-70b,8,swapped,B,197,7,2026-05-22 17:34:55,
1633,COPY-06,llama-3.3-70b,18,swapped,A,234,7,2026-05-22 17:34:55,
1634,REC-08,gpt-4o,14,swapped,A,196,6,2026-05-22 17:34:55,
1635,REC-08,gpt-4o,15,original,A,196,6,2026-05-22 17:34:56,
1636,COPY-06,llama-3.3-70b,19,original,B,234,7,2026-05-22 17:34:57,
1637,REC-08,gpt-4o,15,swapped,A,196,6,2026-05-22 17:34:57,
1638,REC-02,llama-3.3-70b,9,original,A,197,7,2026-05-22 17:34:58,
1639,COPY-06,llama-3.3-70b,19,swapped,A,234,7,2026-05-22 17:34:59,
1640,REC-02,llama-3.3-70b,9,swapped,B,197,7,2026-05-22 17:34:59,
1641,REC-08,gpt-4o,16,original,A,196,6,2026-05-22 17:35:01,
1642,REC-08,gpt-4o,17,original,A,196,6,2026-05-22 17:35:02,
1643,REC-02,llama-3.3-70b,10,original,A,197,7,2026-05-22 17:35:02,
1644,REC-08,gpt-4o,16,swapped,A,196,6,2026-05-22 17:35:03,
1645,REC-08,gpt-4o,17,swapped,A,196,6,2026-05-22 17:35:03,
1646,COPY-06,llama-3.3-70b,20,original,B,234,7,2026-05-22 17:35:03,
1647,REC-08,gpt-4o,18,original,A,196,6,2026-05-22 17:35:04,
1648,REC-08,gpt-4o,18,swapped,A,196,6,2026-05-22 17:35:05,
1649,COPY-06,llama-3.3-70b,20,swapped,A,234,7,2026-05-22 17:35:05,
1650,REC-08,gpt-4o,19,original,A,196,6,2026-05-22 17:35:06,
1651,REC-08,gpt-4o,19,swapped,A,196,6,2026-05-22 17:35:06,
1652,REC-02,llama-3.3-70b,10,swapped,B,197,7,2026-05-22 17:35:06,
1653,REC-08,gpt-4o,20,original,A,196,6,2026-05-22 17:35:07,
1654,REC-08,gpt-4o,20,swapped,A,196,6,2026-05-22 17:35:07,
1655,COPY-06,llama-3.3-70b,21,original,B,234,7,2026-05-22 17:35:08,
1656,REC-02,llama-3.3-70b,11,original,A,197,7,2026-05-22 17:35:08,
1657,UI-09,gpt-4o,1,original,A,197,6,2026-05-22 17:35:08,
1658,REC-08,gpt-4o,21,original,A,196,6,2026-05-22 17:35:09,
1659,UI-09,gpt-4o,1,swapped,A,197,6,2026-05-22 17:35:09,
1660,REC-08,gpt-4o,21,swapped,A,196,6,2026-05-22 17:35:10,
1661,UI-09,gpt-4o,2,original,A,197,6,2026-05-22 17:35:11,
1662,COPY-06,llama-3.3-70b,21,swapped,A,234,7,2026-05-22 17:35:11,
1663,REC-08,gpt-4o,22,original,A,196,6,2026-05-22 17:35:11,
1664,UI-09,gpt-4o,2,swapped,A,197,6,2026-05-22 17:35:12,
1665,REC-08,gpt-4o,22,swapped,A,196,6,2026-05-22 17:35:12,
1666,UI-09,gpt-4o,3,original,A,197,6,2026-05-22 17:35:13,
1667,REC-08,gpt-4o,23,original,A,196,6,2026-05-22 17:35:14,
1668,UI-09,gpt-4o,3,swapped,A,197,6,2026-05-22 17:35:14,
1669,REC-08,gpt-4o,23,swapped,A,196,6,2026-05-22 17:35:15,
1670,COPY-06,llama-3.3-70b,22,original,B,234,7,2026-05-22 17:35:15,
1671,UI-09,gpt-4o,4,original,A,197,6,2026-05-22 17:35:16,
1672,REC-08,gpt-4o,24,original,A,196,6,2026-05-22 17:35:16,
1673,REC-02,llama-3.3-70b,12,original,A,197,7,2026-05-22 17:35:17,
1674,REC-08,gpt-4o,24,swapped,A,196,6,2026-05-22 17:35:17,
1675,UI-09,gpt-4o,5,original,A,197,6,2026-05-22 17:35:19,
1676,COPY-06,llama-3.3-70b,22,swapped,A,234,7,2026-05-22 17:35:19,
1677,UI-09,gpt-4o,4,swapped,A,197,6,2026-05-22 17:35:21,
1678,REC-08,gpt-4o,25,original,A,196,6,2026-05-22 17:35:22,
1679,UI-09,gpt-4o,5,swapped,A,197,6,2026-05-22 17:35:22,
1680,UI-09,gpt-4o,6,original,A,197,6,2026-05-22 17:35:23,
1681,REC-08,gpt-4o,25,swapped,A,196,6,2026-05-22 17:35:23,
1682,REC-02,llama-3.3-70b,12,swapped,B,197,7,2026-05-22 17:35:24,
1683,UI-09,gpt-4o,6,swapped,A,197,6,2026-05-22 17:35:24,
1684,UI-09,gpt-4o,7,original,A,197,6,2026-05-22 17:35:25,
1685,UI-09,gpt-4o,8,original,A,197,6,2026-05-22 17:35:26,
1686,UI-09,gpt-4o,7,swapped,A,197,6,2026-05-22 17:35:26,
1687,UI-09,gpt-4o,8,swapped,A,197,6,2026-05-22 17:35:27,
1688,COPY-06,llama-3.3-70b,23,original,B,234,7,2026-05-22 17:35:27,
1689,UI-09,gpt-4o,9,original,A,197,6,2026-05-22 17:35:27,
1690,REC-02,llama-3.3-70b,11,swapped,B,197,7,2026-05-22 17:35:27,
1691,UI-09,gpt-4o,9,swapped,A,197,6,2026-05-22 17:35:28,
1692,UI-09,gpt-4o,10,original,A,197,6,2026-05-22 17:35:28,
1693,UI-09,gpt-4o,11,original,A,197,6,2026-05-22 17:35:29,
1694,UI-09,gpt-4o,10,swapped,A,197,6,2026-05-22 17:35:30,
1695,UI-09,gpt-4o,11,swapped,A,197,6,2026-05-22 17:35:31,
1696,REC-02,llama-3.3-70b,13,swapped,B,197,7,2026-05-22 17:35:31,
1697,UI-09,gpt-4o,12,original,A,197,6,2026-05-22 17:35:31,
1698,UI-09,gpt-4o,12,swapped,A,197,6,2026-05-22 17:35:32,
1699,COPY-06,llama-3.3-70b,23,swapped,A,234,7,2026-05-22 17:35:32,
1700,UI-09,gpt-4o,13,original,A,197,6,2026-05-22 17:35:32,
1701,COPY-06,llama-3.3-70b,24,original,B,234,7,2026-05-22 17:35:33,
1702,UI-09,gpt-4o,14,original,A,197,6,2026-05-22 17:35:33,
1703,UI-09,gpt-4o,13,swapped,A,197,6,2026-05-22 17:35:33,
1704,UI-09,gpt-4o,15,original,A,197,6,2026-05-22 17:35:34,
1705,UI-09,gpt-4o,14,swapped,A,197,6,2026-05-22 17:35:34,
1706,REC-02,llama-3.3-70b,14,original,A,197,7,2026-05-22 17:35:35,
1707,UI-09,gpt-4o,16,original,A,197,6,2026-05-22 17:35:35,
1708,UI-09,gpt-4o,15,swapped,A,197,6,2026-05-22 17:35:36,
1709,COPY-06,llama-3.3-70b,24,swapped,A,234,7,2026-05-22 17:35:36,
1710,UI-09,gpt-4o,16,swapped,A,197,6,2026-05-22 17:35:37,
1711,UI-09,gpt-4o,17,original,A,197,6,2026-05-22 17:35:37,
1712,UI-09,gpt-4o,17,swapped,A,197,6,2026-05-22 17:35:38,
1713,UI-09,gpt-4o,18,original,A,197,6,2026-05-22 17:35:38,
1714,UI-09,gpt-4o,19,original,A,197,6,2026-05-22 17:35:39,
1715,UI-09,gpt-4o,18,swapped,A,197,6,2026-05-22 17:35:39,
1716,COPY-06,llama-3.3-70b,25,original,B,234,7,2026-05-22 17:35:39,
1717,REC-02,llama-3.3-70b,14,swapped,B,197,7,2026-05-22 17:35:40,
1718,UI-09,gpt-4o,19,swapped,A,197,6,2026-05-22 17:35:40,
1719,UI-09,gpt-4o,20,original,A,197,6,2026-05-22 17:35:40,
1720,UI-09,gpt-4o,20,swapped,A,197,6,2026-05-22 17:35:41,
1721,UI-09,gpt-4o,21,original,A,197,6,2026-05-22 17:35:42,
1722,REC-02,llama-3.3-70b,15,original,A,197,7,2026-05-22 17:35:42,
1723,UI-09,gpt-4o,21,swapped,A,197,6,2026-05-22 17:35:43,
1724,UI-09,gpt-4o,22,original,A,197,6,2026-05-22 17:35:43,
1725,COPY-06,llama-3.3-70b,25,swapped,A,234,7,2026-05-22 17:35:43,
1726,UI-09,gpt-4o,22,swapped,A,197,6,2026-05-22 17:35:44,
1727,REC-02,llama-3.3-70b,15,swapped,B,197,7,2026-05-22 17:35:44,
1728,UI-09,gpt-4o,23,original,A,197,6,2026-05-22 17:35:44,
1729,UI-09,gpt-4o,24,original,A,197,6,2026-05-22 17:35:45,
1730,UI-09,gpt-4o,23,swapped,A,197,6,2026-05-22 17:35:45,
