id,test_id,persona_id,persona_type,model,run_number,ab_order,raw_response,parsed_choice,prompt_tokens,completion_tokens,response_time_ms,timestamp,status,error_message
10261,REC-06,D-19,demographic,llama-3.3-70b,2,swapped,"{""choice"": ""A""}",B,271,7,1640,2026-05-22 15:35:03,completed,
10264,REC-06,D-19,demographic,llama-3.3-70b,3,swapped,"{""choice"": ""A""}",B,271,7,1664,2026-05-22 15:35:04,completed,
10266,REC-03,D-08,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,247,6,1086,2026-05-22 15:35:04,completed,
10268,REC-03,D-11,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,246,6,1126,2026-05-22 15:35:05,completed,
10273,REC-06,D-20,demographic,llama-3.3-70b,1,original,"{""choice"": ""B""}",B,270,7,1587,2026-05-22 15:35:07,completed,
10275,REC-06,D-20,demographic,llama-3.3-70b,2,swapped,"{""choice"": ""B""}",A,270,7,1947,2026-05-22 15:35:08,completed,
10277,REC-06,D-20,demographic,llama-3.3-70b,3,original,"{""choice"": ""B""}",B,270,7,1680,2026-05-22 15:35:09,completed,
10280,REC-03,D-10,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,247,6,1595,2026-05-22 15:35:10,completed,
10293,UI-10,D-03,demographic,gpt-4o,3,swapped,"{""choice"": ""B""}",A,266,6,1195,2026-05-22 15:35:16,completed,
10295,UI-09,D-03,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,249,6,1360,2026-05-22 15:35:17,completed,
10296,UI-10,D-12,demographic,gpt-4o,3,swapped,"{""choice"": ""B""}",A,268,6,1152,2026-05-22 15:35:17,completed,
10297,REC-03,D-15,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,247,6,1244,2026-05-22 15:35:18,completed,
10301,UI-09,D-08,demographic,gpt-4o,3,swapped,"{""choice"": ""B""}",A,249,6,1818,2026-05-22 15:35:20,completed,
10305,UI-09,D-02,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,248,6,1556,2026-05-22 15:35:21,completed,
10311,UI-10,D-04,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,266,6,1432,2026-05-22 15:35:25,completed,
10324,REC-04,D-01,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,241,6,1153,2026-05-22 15:35:30,completed,
10327,UI-01,D-02,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,279,6,1121,2026-05-22 15:35:31,completed,
10331,REC-04,D-04,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,242,6,2037,2026-05-22 15:35:34,completed,
10335,UI-09,D-10,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,249,6,1335,2026-05-22 15:35:35,completed,
10336,REC-04,D-12,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,244,6,1238,2026-05-22 15:35:35,completed,
10337,UI-01,D-06,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,279,6,1129,2026-05-22 15:35:36,completed,
10341,REC-04,D-07,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,241,6,1208,2026-05-22 15:35:38,completed,
10343,UI-09,D-04,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,249,6,1133,2026-05-22 15:35:39,completed,
10347,UI-09,D-02,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,248,6,1294,2026-05-22 15:35:40,completed,
10354,UI-09,D-19,demographic,gpt-4o,3,swapped,"{""choice"": ""B""}",A,249,6,1310,2026-05-22 15:35:43,completed,
10370,UI-09,D-02,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,248,6,1330,2026-05-22 15:35:50,completed,
10379,UI-09,D-07,demographic,gpt-4o,3,swapped,"{""choice"": ""B""}",A,248,6,3073,2026-05-22 15:35:54,completed,
10396,UI-10,D-09,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,266,6,1252,2026-05-22 15:36:01,completed,
10397,UI-09,D-11,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,248,6,1180,2026-05-22 15:36:01,completed,
10412,UI-09,D-10,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,249,6,1333,2026-05-22 15:36:10,completed,
10414,REC-04,D-08,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,242,6,1189,2026-05-22 15:36:11,completed,
10419,UI-10,D-07,demographic,gpt-4o,3,swapped,"{""choice"": ""A""}",B,265,6,1168,2026-05-22 15:36:14,completed,
10422,UI-10,D-07,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,265,6,1221,2026-05-22 15:36:15,completed,
10431,UI-09,D-20,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,248,6,1142,2026-05-22 15:36:18,completed,
10432,UI-01,D-13,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,279,6,1095,2026-05-22 15:36:19,completed,
10442,UI-09,D-03,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,249,6,1145,2026-05-22 15:36:24,completed,
10445,UI-10,D-06,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,265,6,1227,2026-05-22 15:36:25,completed,
10449,UI-09,D-08,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,249,6,1507,2026-05-22 15:36:27,completed,
10451,REC-03,D-07,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,246,6,1120,2026-05-22 15:36:28,completed,
10452,REC-03,D-13,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,246,6,1072,2026-05-22 15:36:28,completed,
10453,REC-03,D-10,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,247,6,1062,2026-05-22 15:36:29,completed,
10460,UI-09,D-19,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,249,6,1053,2026-05-22 15:36:33,completed,
10461,UI-01,D-12,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,282,6,1194,2026-05-22 15:36:33,completed,
10464,REC-03,D-18,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,246,6,1545,2026-05-22 15:36:34,completed,
10466,REC-03,D-09,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,247,6,1232,2026-05-22 15:36:36,completed,
10471,UI-10,D-15,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,266,6,1179,2026-05-22 15:36:38,completed,
10475,UI-01,D-08,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,280,6,1095,2026-05-22 15:36:39,completed,
10476,UI-10,D-01,demographic,gpt-4o,3,swapped,"{""choice"": ""A""}",B,265,6,1416,2026-05-22 15:36:40,completed,
10477,UI-09,D-13,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,248,6,1163,2026-05-22 15:36:40,completed,
10482,UI-10,D-20,demographic,gpt-4o,3,swapped,"{""choice"": ""A""}",B,265,6,1337,2026-05-22 15:36:43,completed,
10483,UI-01,D-11,demographic,gpt-4o,3,swapped,"{""choice"": ""B""}",A,279,6,1206,2026-05-22 15:36:44,completed,
10488,REC-03,D-04,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,247,6,1219,2026-05-22 15:36:46,completed,
10491,REC-03,D-17,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,246,6,2193,2026-05-22 15:36:47,completed,
10494,REC-04,D-07,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,241,6,1281,2026-05-22 15:36:49,completed,
10498,UI-09,D-17,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,248,6,1145,2026-05-22 15:36:50,completed,
10503,REC-03,D-01,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,246,6,1357,2026-05-22 15:36:53,completed,
10506,UI-09,D-04,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,249,6,1670,2026-05-22 15:36:54,completed,
10509,REC-03,D-03,demographic,gpt-4o,3,swapped,"{""choice"": ""B""}",A,247,6,1075,2026-05-22 15:36:55,completed,
10511,UI-09,D-05,demographic,gpt-4o,3,swapped,"{""choice"": ""B""}",A,250,6,1620,2026-05-22 15:36:57,completed,
10512,REC-04,D-09,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,242,6,1738,2026-05-22 15:36:57,completed,
10514,UI-10,D-11,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,265,6,1206,2026-05-22 15:36:58,completed,
10520,REC-04,D-06,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,241,6,1251,2026-05-22 15:37:01,completed,
10524,UI-01,D-10,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,280,6,1358,2026-05-22 15:37:02,completed,
10526,REC-03,D-14,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,246,6,1204,2026-05-22 15:37:03,completed,
10527,UI-01,D-04,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,280,6,1199,2026-05-22 15:37:04,completed,
10537,REC-04,D-16,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,242,6,1154,2026-05-22 15:37:08,completed,
10539,UI-10,D-08,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,266,6,1576,2026-05-22 15:37:09,completed,
10545,REC-03,D-13,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,246,6,1257,2026-05-22 15:37:12,completed,
10547,UI-09,D-17,demographic,gpt-4o,3,swapped,"{""choice"": ""B""}",A,248,6,1458,2026-05-22 15:37:14,completed,
10548,UI-10,D-06,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,265,6,1257,2026-05-22 15:37:15,completed,
10550,REC-03,D-18,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,246,6,6668,2026-05-22 15:37:15,completed,
10552,UI-09,D-08,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,249,6,1208,2026-05-22 15:37:16,completed,
10562,UI-01,D-10,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,280,6,1264,2026-05-22 15:37:21,completed,
10563,UI-09,D-16,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,249,6,1364,2026-05-22 15:37:21,completed,
10565,REC-03,D-04,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,247,6,1133,2026-05-22 15:37:22,completed,
10566,UI-10,D-09,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,266,6,1148,2026-05-22 15:37:22,completed,
10572,UI-10,D-13,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,265,6,1297,2026-05-22 15:37:25,completed,
10573,REC-03,D-19,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,247,6,1193,2026-05-22 15:37:26,completed,
10574,UI-10,D-05,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,267,6,1124,2026-05-22 15:37:27,completed,
10579,UI-09,D-11,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,248,6,1169,2026-05-22 15:37:29,completed,
10580,REC-03,D-19,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,247,6,1174,2026-05-22 15:37:29,completed,
10585,UI-01,D-08,demographic,gpt-4o,3,swapped,"{""choice"": ""B""}",A,280,6,1486,2026-05-22 15:37:32,completed,
10588,UI-09,D-18,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,248,6,1144,2026-05-22 15:37:33,completed,
10596,REC-03,D-20,demographic,gpt-4o,3,swapped,"{""choice"": ""A""}",B,246,6,1112,2026-05-22 15:37:37,completed,
10599,REC-03,D-02,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,246,6,1200,2026-05-22 15:37:38,completed,
10600,REC-03,D-17,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,246,6,1318,2026-05-22 15:37:38,completed,
10604,REC-04,D-07,demographic,gpt-4o,3,swapped,"{""choice"": ""B""}",A,241,6,1228,2026-05-22 15:37:40,completed,
10608,UI-10,D-18,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,265,6,1081,2026-05-22 15:37:42,completed,
10616,UI-01,D-09,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,280,6,1305,2026-05-22 15:37:45,completed,
10622,UI-10,D-02,demographic,gpt-4o,3,swapped,"{""choice"": ""A""}",B,265,6,1812,2026-05-22 15:37:48,completed,
10623,REC-03,D-14,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,246,6,1623,2026-05-22 15:37:48,completed,
10625,UI-09,D-19,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,249,6,1086,2026-05-22 15:37:49,completed,
10626,REC-04,D-05,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,243,6,1836,2026-05-22 15:37:50,completed,
10632,UI-10,D-13,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,265,6,1254,2026-05-22 15:37:53,completed,
10634,REC-03,D-12,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,249,6,1174,2026-05-22 15:37:54,completed,
10638,REC-04,D-02,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,241,6,1489,2026-05-22 15:37:56,completed,
10666,REC-03,D-18,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,246,6,3023,2026-05-22 15:38:12,completed,
10690,UI-10,D-15,demographic,gpt-4o,3,swapped,"{""choice"": ""A""}",B,266,6,1334,2026-05-22 15:38:22,completed,
10696,REC-04,D-17,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,241,6,1714,2026-05-22 15:38:25,completed,
10702,UI-10,D-06,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,265,6,1336,2026-05-22 15:38:27,completed,
10708,UI-10,D-09,demographic,gpt-4o,3,swapped,"{""choice"": ""B""}",A,266,6,1241,2026-05-22 15:38:30,completed,
10709,UI-10,D-02,demographic,gpt-4o,1,original,"{""choice"": ""B""}",B,265,6,1145,2026-05-22 15:38:30,completed,
10722,UI-10,D-12,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,268,6,1316,2026-05-22 15:38:39,completed,
10723,REC-04,D-04,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,242,6,6728,2026-05-22 15:38:40,completed,
10726,REC-04,D-03,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,242,6,1034,2026-05-22 15:38:41,completed,
10732,REC-04,D-05,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,243,6,1204,2026-05-22 15:38:43,completed,
10748,UI-10,D-15,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,266,6,1086,2026-05-22 15:38:51,completed,
10755,UI-10,D-16,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,266,6,1161,2026-05-22 15:38:53,completed,
10766,UI-10,D-03,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,266,6,1421,2026-05-22 15:39:00,completed,
10771,UI-10,D-05,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,267,6,2110,2026-05-22 15:39:02,completed,
10779,UI-10,D-14,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,265,6,1115,2026-05-22 15:39:06,completed,
10781,REC-04,D-04,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,242,6,1085,2026-05-22 15:39:07,completed,
10790,UI-10,D-02,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,265,6,1313,2026-05-22 15:39:10,completed,
10792,REC-04,D-09,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,242,6,1307,2026-05-22 15:39:12,completed,
10794,UI-10,D-13,demographic,gpt-4o,3,swapped,"{""choice"": ""A""}",B,265,6,1319,2026-05-22 15:39:12,completed,
10803,REC-04,D-06,demographic,gpt-4o,3,swapped,"{""choice"": ""B""}",A,241,6,1200,2026-05-22 15:39:16,completed,
10810,UI-10,D-08,demographic,gpt-4o,3,swapped,"{""choice"": ""A""}",B,266,6,1274,2026-05-22 15:39:19,completed,
10815,UI-10,D-03,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,266,6,1153,2026-05-22 15:39:21,completed,
10827,UI-10,D-07,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,265,6,1253,2026-05-22 15:39:26,completed,
10834,REC-04,D-03,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,242,6,1776,2026-05-22 15:39:29,completed,
10838,UI-10,D-10,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,266,6,1280,2026-05-22 15:39:31,completed,
10839,REC-04,D-01,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,241,6,1112,2026-05-22 15:39:32,completed,
10850,UI-10,D-14,demographic,gpt-4o,1,original,"{""choice"": ""B""}",B,265,6,1171,2026-05-22 15:39:37,completed,
10854,REC-04,D-05,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,243,6,1324,2026-05-22 15:39:38,completed,
10855,REC-04,D-02,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,241,6,1214,2026-05-22 15:39:38,completed,
10856,UI-10,D-11,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,265,6,1110,2026-05-22 15:39:39,completed,
10860,UI-10,D-04,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,266,6,3362,2026-05-22 15:39:42,completed,
10868,UI-10,D-12,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,268,6,1591,2026-05-22 15:39:45,completed,
10869,UI-10,D-08,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,266,6,2164,2026-05-22 15:39:46,completed,
10873,UI-12,D-01,demographic,llama-3.3-70b,1,original,"{""choice"": ""B""}",B,269,7,4130,2026-05-22 15:39:49,completed,
10874,UI-12,D-01,demographic,llama-3.3-70b,2,swapped,"{""choice"": ""A""}",B,269,7,3627,2026-05-22 15:39:49,completed,
10877,REC-04,D-06,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,241,6,1226,2026-05-22 15:39:50,completed,
10879,UI-12,D-01,demographic,llama-3.3-70b,3,original,"{""choice"": ""B""}",B,269,7,2464,2026-05-22 15:39:51,completed,
10886,REC-04,D-15,demographic,gpt-4o,3,swapped,"{""choice"": ""B""}",A,242,6,1148,2026-05-22 15:39:53,completed,
10892,UI-12,D-02,demographic,llama-3.3-70b,1,original,"{""choice"": ""B""}",B,269,7,2979,2026-05-22 15:39:56,completed,
10897,UI-12,D-02,demographic,llama-3.3-70b,2,swapped,"{""choice"": ""A""}",B,269,7,2599,2026-05-22 15:39:59,completed,
10901,UI-12,D-02,demographic,llama-3.3-70b,3,original,"{""choice"": ""B""}",B,269,7,3308,2026-05-22 15:40:00,completed,
10905,UI-11,D-01,demographic,gpt-4o,1,original,"{""choice"": ""B""}",B,273,6,1251,2026-05-22 15:40:02,completed,
10913,UI-12,D-03,demographic,llama-3.3-70b,2,swapped,"{""choice"": ""A""}",B,270,7,3278,2026-05-22 15:40:06,completed,
10916,UI-12,D-03,demographic,llama-3.3-70b,1,original,"{""choice"": ""B""}",B,270,7,4488,2026-05-22 15:40:07,completed,
10919,UI-12,D-03,demographic,llama-3.3-70b,3,swapped,"{""choice"": ""A""}",B,270,7,2440,2026-05-22 15:40:09,completed,
10923,UI-11,D-01,demographic,gpt-4o,3,original,"{""choice"": ""B""}",B,273,6,1239,2026-05-22 15:40:11,completed,
10930,UI-11,D-03,demographic,gpt-4o,3,swapped,"{""choice"": ""A""}",B,274,6,1187,2026-05-22 15:40:15,completed,
10931,UI-12,D-04,demographic,llama-3.3-70b,2,swapped,"{""choice"": ""A""}",B,271,7,2729,2026-05-22 15:40:16,completed,
10934,UI-12,D-04,demographic,llama-3.3-70b,1,original,"{""choice"": ""B""}",B,271,7,3322,2026-05-22 15:40:16,completed,
10939,UI-11,D-01,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,273,6,1165,2026-05-22 15:40:20,completed,
10941,UI-12,D-04,demographic,llama-3.3-70b,3,original,"{""choice"": ""B""}",B,271,7,5040,2026-05-22 15:40:21,completed,
10953,UI-12,D-05,demographic,llama-3.3-70b,2,swapped,"{""choice"": ""A""}",B,270,7,1583,2026-05-22 15:40:26,completed,
10956,UI-12,D-05,demographic,llama-3.3-70b,1,original,"{""choice"": ""B""}",B,270,7,3129,2026-05-22 15:40:27,completed,
10958,UI-12,D-05,demographic,llama-3.3-70b,3,swapped,"{""choice"": ""A""}",B,270,7,1544,2026-05-22 15:40:27,completed,
10960,UI-11,D-04,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,274,6,1173,2026-05-22 15:40:29,completed,
10965,UI-11,D-02,demographic,gpt-4o,3,original,"{""choice"": ""B""}",B,273,6,1247,2026-05-22 15:40:30,completed,
10968,UI-12,D-06,demographic,llama-3.3-70b,1,original,"{""choice"": ""B""}",B,269,7,2120,2026-05-22 15:40:32,completed,
10972,UI-11,D-07,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,273,6,1227,2026-05-22 15:40:34,completed,
10973,UI-12,D-06,demographic,llama-3.3-70b,2,swapped,"{""choice"": ""A""}",B,269,7,2148,2026-05-22 15:40:34,completed,
10974,UI-11,D-10,demographic,gpt-4o,3,original,"{""choice"": ""B""}",B,274,6,1890,2026-05-22 15:40:35,completed,
10976,UI-12,D-06,demographic,llama-3.3-70b,3,swapped,"{""choice"": ""A""}",B,269,7,4100,2026-05-22 15:40:36,completed,
10977,UI-11,D-06,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,273,6,1329,2026-05-22 15:40:36,completed,
10978,UI-11,D-08,demographic,gpt-4o,1,original,"{""choice"": ""B""}",B,274,6,1506,2026-05-22 15:40:37,completed,
10980,UI-11,D-09,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,274,6,1576,2026-05-22 15:40:38,completed,
10982,UI-11,D-05,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,275,6,1208,2026-05-22 15:40:39,completed,
10983,UI-11,D-05,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,275,6,1117,2026-05-22 15:40:39,completed,
10984,UI-11,D-11,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,273,6,1430,2026-05-22 15:40:40,completed,
10986,UI-11,D-12,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,276,6,1408,2026-05-22 15:40:41,completed,
10988,UI-11,D-08,demographic,gpt-4o,3,swapped,"{""choice"": ""A""}",B,274,6,1319,2026-05-22 15:40:42,completed,
10990,UI-12,D-07,demographic,llama-3.3-70b,1,original,"{""choice"": ""B""}",B,269,7,2146,2026-05-22 15:40:43,completed,
10994,UI-11,D-06,demographic,gpt-4o,1,original,"{""choice"": ""B""}",B,273,6,1313,2026-05-22 15:40:45,completed,
10995,UI-12,D-07,demographic,llama-3.3-70b,2,swapped,"{""choice"": ""A""}",B,269,7,3868,2026-05-22 15:40:45,completed,
10996,UI-12,D-07,demographic,llama-3.3-70b,3,original,"{""choice"": ""B""}",B,269,7,2652,2026-05-22 15:40:45,completed,
10998,UI-11,D-07,demographic,gpt-4o,3,original,"{""choice"": ""B""}",B,273,6,1171,2026-05-22 15:40:46,completed,
10999,UI-11,D-09,demographic,gpt-4o,3,swapped,"{""choice"": ""A""}",B,274,6,1312,2026-05-22 15:40:47,completed,
11000,REC-07,D-01,demographic,llama-3.3-70b,2,swapped,"{""choice"": ""B""}",A,277,7,1676,2026-05-22 15:40:47,completed,
11001,UI-11,D-08,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,274,6,1345,2026-05-22 15:40:47,completed,
11004,REC-07,D-01,demographic,llama-3.3-70b,1,original,"{""choice"": ""A""}",A,277,7,3768,2026-05-22 15:40:49,completed,
11005,REC-06,D-01,demographic,gpt-4o,3,original,"{""choice"": ""B""}",B,245,6,1239,2026-05-22 15:40:50,completed,
11006,REC-07,D-01,demographic,llama-3.3-70b,3,swapped,"{""choice"": ""B""}",A,277,7,2663,2026-05-22 15:40:50,completed,
11007,UI-11,D-14,demographic,gpt-4o,1,original,"{""choice"": ""B""}",B,273,6,2362,2026-05-22 15:40:51,completed,
11009,UI-12,D-08,demographic,llama-3.3-70b,1,original,"{""choice"": ""B""}",B,270,7,2664,2026-05-22 15:40:51,completed,
11010,UI-11,D-09,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,274,6,1207,2026-05-22 15:40:52,completed,
11011,UI-11,D-06,demographic,gpt-4o,3,swapped,"{""choice"": ""A""}",B,273,6,1450,2026-05-22 15:40:52,completed,
11012,UI-12,D-08,demographic,llama-3.3-70b,2,swapped,"{""choice"": ""A""}",B,270,7,3446,2026-05-22 15:40:53,completed,
11013,UI-11,D-10,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,274,6,1382,2026-05-22 15:40:53,completed,
11014,UI-11,D-14,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,273,6,1187,2026-05-22 15:40:53,completed,
11015,UI-12,D-08,demographic,llama-3.3-70b,3,swapped,"{""choice"": ""A""}",B,270,7,2809,2026-05-22 15:40:54,completed,
11016,UI-11,D-13,demographic,gpt-4o,1,original,"{""choice"": ""B""}",B,273,6,1292,2026-05-22 15:40:55,completed,
11017,UI-11,D-11,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,273,6,1487,2026-05-22 15:40:55,completed,
11018,UI-11,D-15,demographic,gpt-4o,3,swapped,"{""choice"": ""A""}",B,274,6,1311,2026-05-22 15:40:56,completed,
11019,REC-07,D-02,demographic,llama-3.3-70b,1,original,"{""choice"": ""A""}",A,277,7,2979,2026-05-22 15:40:56,completed,
